order_id;order_date;customer_id;city;sales_channel;product_name;category;quantity;unit_price;unit_cost;discount_pct;shipping_fee;gross_revenue;discount_amount;net_revenue;profit
O00857;21.08.2025;C0238;Astana;Email;USB-C Cable;Electronics;2;09.сен;03.фев;15;0;19.авг;фев.97;16.83;окт.43
O00970;21.08.2025;C0345;Karaganda;Organic;Water Bottle;Sports;1;15.сен;04.авг;10;июн.99;15.сен;янв.59;21.мар;16.май
O00989;21.08.2025;C0322;Shymkent;Referral;Desk Lamp;Home;1;29.сен;11.авг;0;июн.99;29.сен;0.0;36.89;25.сен
O01043;21.08.2025;C0051;Astana;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;5;апр.99;79.9;4.0;80.89;42.89
O01097;21.08.2025;C0265;Shymkent;Referral;Water Bottle;Sports;1;15.сен;04.авг;5;0;15.сен;0.8;15.ноя;10.мар
O01138;21.08.2025;C0030;Shymkent;Referral;Coffee Mug;Home;1;11.сен;03.сен;0;0;11.сен;0.0;11.сен;8.0
O00285;22.08.2025;C0289;Almaty;Referral;Yoga Mat;Sports;3;26.сен;09.июл;0;июн.99;80.7;0.0;87.69;58.59
O00829;22.08.2025;C0313;Astana;Referral;USB-C Cable;Electronics;2;09.сен;03.фев;15;0;19.авг;фев.97;16.83;окт.43
O00373;23.08.2025;C0326;Atyrau;Social Media;Wireless Mouse;Electronics;3;24.сен;10.май;15;0;74.7;11.фев;63.49;31.99
O00614;23.08.2025;C0349;Karaganda;Referral;Coffee Mug;Home;2;11.сен;03.сен;10;апр.99;23.авг;фев.38;26.41;18.61
O00624;23.08.2025;C0062;Atyrau;Referral;Wireless Mouse;Electronics;2;24.сен;10.май;0;фев.99;49.8;0.0;52.79;31.79
O00292;24.08.2025;C0178;Astana;Social Media;Coffee Mug;Home;2;11.сен;03.сен;10;фев.99;23.авг;фев.38;24.41;16.61
O00311;24.08.2025;C0087;Atyrau;Social Media;Notebook Set;Office;3;12.май;04.янв;0;июн.99;37.5;0.0;44.49;32.19
O01005;24.08.2025;C0208;Atyrau;Referral;Coffee Mug;Home;1;11.сен;03.сен;0;июн.99;11.сен;0.0;18.89;14.99
O00115;25.08.2025;C0061;Atyrau;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;15;0;79.9;ноя.98;67.92;29.92
O00198;25.08.2025;C0145;Karaganda;Referral;Yoga Mat;Sports;4;26.сен;09.июл;0;июн.99;107.6;0.0;114.59;75.79
O00418;25.08.2025;C0053;Astana;Organic;Yoga Mat;Sports;2;26.сен;09.июл;5;0;53.8;фев.69;51.11;31.71
O00571;25.08.2025;C0229;Shymkent;Social Media;Desk Lamp;Home;1;29.сен;11.авг;10;июн.99;29.сен;фев.99;33.9;22.янв
O00291;26.08.2025;C0345;Atyrau;Referral;Laptop Stand;Office;3;34.9;14.0;10;апр.99;104.7;окт.47;99.22;57.22
O00725;26.08.2025;C0331;Karaganda;Organic;Notebook Set;Office;2;12.май;04.янв;0;фев.99;25.0;0.0;27.99;19.79
O00078;27.08.2025;C0132;Shymkent;Paid Search;Yoga Mat;Sports;2;26.сен;09.июл;5;фев.99;53.8;фев.69;54.1;34.7
O00084;27.08.2025;C0224;Atyrau;Referral;Resistance Bands;Sports;5;18.сен;06.фев;0;июн.99;94.5;0.0;101.49;70.49
O00307;27.08.2025;C0051;Atyrau;Email;Notebook Set;Office;1;12.май;04.янв;5;июн.99;12.май;0.62;18.87;14.77
O00477;27.08.2025;C0155;Atyrau;Referral;Coffee Mug;Home;3;11.сен;03.сен;0;фев.99;35.7;0.0;38.69;26.99
O00767;27.08.2025;C0291;Astana;Organic;Laptop Stand;Office;2;34.9;14.0;5;0;69.8;мар.49;66.31;38.31
O00912;27.08.2025;C0057;Aktobe;Paid Search;Coffee Mug;Home;1;11.сен;03.сен;20;0;11.сен;фев.38;сен.52;май.62
O00768;29.08.2025;C0119;Astana;Paid Search;Yoga Mat;Sports;1;26.сен;09.июл;0;июн.99;26.сен;0.0;33.89;24.19
O00905;29.08.2025;C0061;Shymkent;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;0;0;24.сен;0.0;24.сен;14.апр
O01116;29.08.2025;C0340;Aktobe;Organic;Water Bottle;Sports;3;15.сен;04.авг;0;0;47.7;0.0;47.7;33.3
O00428;30.08.2025;C0272;Shymkent;Referral;Wireless Mouse;Electronics;4;24.сен;10.май;10;0;99.6;сен.96;89.64;47.64
O00961;30.08.2025;C0212;Shymkent;Email;Wireless Mouse;Electronics;1;24.сен;10.май;0;июн.99;24.сен;0.0;31.89;21.39
O00976;30.08.2025;C0182;Aktobe;Referral;Resistance Bands;Sports;1;18.сен;06.фев;0;фев.99;18.сен;0.0;21.89;15.69
O01010;30.08.2025;C0011;Karaganda;Referral;USB-C Cable;Electronics;2;09.сен;03.фев;0;июн.99;19.авг;0.0;26.79;20.39
O01018;30.08.2025;C0083;Aktobe;Paid Search;Coffee Mug;Home;3;11.сен;03.сен;5;апр.99;35.7;янв.78;38.91;27.21
O01128;30.08.2025;C0335;Aktobe;Paid Search;Coffee Mug;Home;4;11.сен;03.сен;10;0;47.6;апр.76;42.84;27.24
O00475;31.08.2025;C0068;Atyrau;Paid Search;Notebook Set;Office;2;12.май;04.янв;5;0;25.0;янв.25;23.75;15.55
O00629;31.08.2025;C0005;Astana;Email;Coffee Mug;Home;3;11.сен;03.сен;0;фев.99;35.7;0.0;38.69;26.99
O00658;31.08.2025;C0200;Atyrau;Social Media;Laptop Stand;Office;1;34.9;14.0;10;фев.99;34.9;мар.49;34.4;20.апр
O00868;31.08.2025;C0178;Karaganda;Email;Wireless Mouse;Electronics;1;24.сен;10.май;20;фев.99;24.сен;апр.98;22.91;дек.41
O01129;31.08.2025;C0120;Aktobe;Referral;Coffee Mug;Home;1;11.сен;03.сен;10;фев.99;11.сен;янв.19;13.июл;09.авг
O00066;01.09.2025;C0231;Shymkent;Paid Search;Coffee Mug;Home;3;11.сен;03.сен;5;фев.99;35.7;янв.78;36.91;25.21
O00802;01.09.2025;C0273;Astana;Email;Wireless Mouse;Electronics;1;24.сен;10.май;0;апр.99;24.сен;0.0;29.89;19.39
O01044;01.09.2025;C0110;Karaganda;Organic;Coffee Mug;Home;1;11.сен;03.сен;0;фев.99;11.сен;0.0;14.89;окт.99
O00276;02.09.2025;C0166;Astana;Organic;Coffee Mug;Home;2;11.сен;03.сен;0;фев.99;23.авг;0.0;26.79;18.99
O00280;02.09.2025;C0079;Karaganda;Referral;Desk Lamp;Home;2;29.сен;11.авг;0;фев.99;59.8;0.0;62.79;39.19
O00647;02.09.2025;C0154;Almaty;Email;Yoga Mat;Sports;2;26.сен;09.июл;10;июн.99;53.8;май.38;55.41;36.01
O00998;02.09.2025;C0154;Astana;Paid Search;Resistance Bands;Sports;1;18.сен;06.фев;0;0;18.сен;0.0;18.сен;12.июл
O00095;03.09.2025;C0226;Shymkent;Paid Search;Mechanical Keyboard;Electronics;3;79.9;38.0;5;июн.99;239.7;ноя.98;234.71;120.71
O00155;03.09.2025;C0206;Karaganda;Organic;Notebook Set;Office;1;12.май;04.янв;20;0;12.май;02.май;10.0;05.сен
O00337;03.09.2025;C0161;Astana;Email;USB-C Cable;Electronics;1;09.сен;03.фев;5;фев.99;09.сен;0.49;12.апр;09.фев
O00426;03.09.2025;C0279;Karaganda;Social Media;Resistance Bands;Sports;3;18.сен;06.фев;20;апр.99;56.7;ноя.34;50.35;31.75
O00517;04.09.2025;C0178;Atyrau;Email;Water Bottle;Sports;1;15.сен;04.авг;5;фев.99;15.сен;0.8;18.сен;13.29
O00621;04.09.2025;C0191;Aktobe;Social Media;Water Bottle;Sports;1;15.сен;04.авг;15;0;15.сен;фев.38;13.52;авг.71
O00749;04.09.2025;C0080;Atyrau;Email;Yoga Mat;Sports;4;26.сен;09.июл;10;фев.99;107.6;окт.76;99.83;61.03
O00773;04.09.2025;C0197;Almaty;Social Media;Coffee Mug;Home;1;11.сен;03.сен;0;фев.99;11.сен;0.0;14.89;окт.99
O01070;04.09.2025;C0140;Aktobe;Social Media;Notebook Set;Office;2;12.май;04.янв;0;0;25.0;0.0;25.0;16.авг
O00132;05.09.2025;C0055;Astana;Email;Yoga Mat;Sports;3;26.сен;09.июл;0;июн.99;80.7;0.0;87.69;58.59
O00241;05.09.2025;C0238;Astana;Social Media;Mechanical Keyboard;Electronics;2;79.9;38.0;0;июн.99;159.8;0.0;166.79;90.79
O00347;05.09.2025;C0054;Shymkent;Email;Water Bottle;Sports;2;15.сен;04.авг;0;0;31.авг;0.0;31.авг;22.фев
O00672;06.09.2025;C0099;Almaty;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;0;0;09.сен;0.0;09.сен;06.июл
O00799;06.09.2025;C0093;Aktobe;Organic;Yoga Mat;Sports;1;26.сен;09.июл;0;фев.99;26.сен;0.0;29.89;20.19
O00870;06.09.2025;C0304;Atyrau;Referral;Water Bottle;Sports;1;15.сен;04.авг;5;апр.99;15.сен;0.8;20.сен;15.29
O01196;06.09.2025;C0345;Almaty;Organic;Mechanical Keyboard;Electronics;1;79.9;38.0;5;июн.99;79.9;4.0;82.89;44.89
O01198;06.09.2025;C0243;Shymkent;Referral;Coffee Mug;Home;2;11.сен;03.сен;20;апр.99;23.авг;апр.76;24.мар;16.23
O00583;07.09.2025;C0247;Aktobe;Organic;Resistance Bands;Sports;1;18.сен;06.фев;10;апр.99;18.сен;янв.89;22.0;15.авг
O00630;07.09.2025;C0154;Shymkent;Referral;Yoga Mat;Sports;1;26.сен;09.июл;15;апр.99;26.сен;04.апр;27.85;18.15
O00927;07.09.2025;C0057;Aktobe;Email;Yoga Mat;Sports;1;26.сен;09.июл;0;июн.99;26.сен;0.0;33.89;24.19
O00088;08.09.2025;C0285;Astana;Email;Resistance Bands;Sports;4;18.сен;06.фев;0;июн.99;75.6;0.0;82.59;57.79
O00519;09.09.2025;C0165;Astana;Social Media;Yoga Mat;Sports;3;26.сен;09.июл;15;0;80.7;12.янв;68.59;39.5
O00622;09.09.2025;C0094;Aktobe;Social Media;Yoga Mat;Sports;4;26.сен;09.июл;15;апр.99;107.6;16.14;96.45;57.65
O01060;09.09.2025;C0012;Shymkent;Email;Resistance Bands;Sports;2;18.сен;06.фев;0;0;37.8;0.0;37.8;25.апр
O01191;09.09.2025;C0001;Almaty;Organic;Coffee Mug;Home;2;11.сен;03.сен;0;фев.99;23.авг;0.0;26.79;18.99
O00432;10.09.2025;C0278;Shymkent;Paid Search;Water Bottle;Sports;2;15.сен;04.авг;5;фев.99;31.авг;янв.59;33.2;23.июн
O01065;10.09.2025;C0261;Aktobe;Email;Wireless Mouse;Electronics;1;24.сен;10.май;10;фев.99;24.сен;фев.49;25.апр;14.сен
O00086;11.09.2025;C0167;Astana;Email;Water Bottle;Sports;2;15.сен;04.авг;0;0;31.авг;0.0;31.авг;22.фев
O00247;11.09.2025;C0306;Atyrau;Email;Laptop Stand;Office;2;34.9;14.0;0;апр.99;69.8;0.0;74.79;46.79
O00800;11.09.2025;C0212;Karaganda;Paid Search;Desk Lamp;Home;5;29.сен;11.авг;20;фев.99;149.5;29.сен;122.59;63.59
O01118;11.09.2025;C0243;Shymkent;Referral;Desk Lamp;Home;2;29.сен;11.авг;5;июн.99;59.8;фев.99;63.8;40.2
O00422;12.09.2025;C0016;Karaganda;Email;USB-C Cable;Electronics;4;09.сен;03.фев;0;июн.99;39.6;0.0;46.59;33.79
O00841;12.09.2025;C0091;Astana;Organic;USB-C Cable;Electronics;2;09.сен;03.фев;20;июн.99;19.авг;мар.96;22.83;16.43
O00867;12.09.2025;C0078;Astana;Referral;Mechanical Keyboard;Electronics;1;79.9;38.0;0;фев.99;79.9;0.0;82.89;44.89
O00952;12.09.2025;C0047;Astana;Referral;Resistance Bands;Sports;4;18.сен;06.фев;5;апр.99;75.6;мар.78;76.81;52.01
O00424;13.09.2025;C0211;Aktobe;Email;Water Bottle;Sports;2;15.сен;04.авг;0;апр.99;31.авг;0.0;36.79;27.19
O00825;13.09.2025;C0274;Karaganda;Organic;Coffee Mug;Home;1;11.сен;03.сен;5;апр.99;11.сен;0.59;16.мар;12.апр
O00980;13.09.2025;C0144;Atyrau;Social Media;Notebook Set;Office;1;12.май;04.янв;0;фев.99;12.май;0.0;15.49;ноя.39
O01117;13.09.2025;C0266;Karaganda;Paid Search;USB-C Cable;Electronics;2;09.сен;03.фев;10;апр.99;19.авг;янв.98;22.81;16.41
O00017;14.09.2025;C0092;Aktobe;Organic;Coffee Mug;Home;1;11.сен;03.сен;0;апр.99;11.сен;0.0;16.89;дек.99
O00324;14.09.2025;C0178;Almaty;Organic;Desk Lamp;Home;1;29.сен;11.авг;10;0;29.сен;фев.99;26.91;15.ноя
O01181;14.09.2025;C0192;Karaganda;Email;Laptop Stand;Office;1;34.9;14.0;0;0;34.9;0.0;34.9;20.сен
O00202;15.09.2025;C0192;Astana;Email;Desk Lamp;Home;4;29.сен;11.авг;0;июн.99;119.6;0.0;126.59;79.39
O01058;15.09.2025;C0010;Almaty;Referral;Wireless Mouse;Electronics;4;24.сен;10.май;5;июн.99;99.6;апр.98;101.61;59.61
O00908;16.09.2025;C0292;Almaty;Organic;Desk Lamp;Home;1;29.сен;11.авг;5;фев.99;29.сен;01.май;31.39;19.59
O01177;16.09.2025;C0313;Atyrau;Email;Coffee Mug;Home;1;11.сен;03.сен;0;июн.99;11.сен;0.0;18.89;14.99
O00056;17.09.2025;C0159;Atyrau;Email;Water Bottle;Sports;1;15.сен;04.авг;15;апр.99;15.сен;фев.38;18.51;13.71
O00183;17.09.2025;C0038;Shymkent;Email;Notebook Set;Office;3;12.май;04.янв;5;апр.99;37.5;янв.88;40.62;28.32
O00392;17.09.2025;C0147;Atyrau;Referral;Laptop Stand;Office;1;34.9;14.0;0;июн.99;34.9;0.0;41.89;27.89
O00612;17.09.2025;C0055;Aktobe;Organic;Coffee Mug;Home;2;11.сен;03.сен;0;июн.99;23.авг;0.0;30.79;22.99
O01149;17.09.2025;C0023;Karaganda;Organic;Desk Lamp;Home;1;29.сен;11.авг;0;фев.99;29.сен;0.0;32.89;21.сен
O00771;18.09.2025;C0053;Karaganda;Organic;Notebook Set;Office;3;12.май;04.янв;5;фев.99;37.5;янв.88;38.62;26.32
O01184;18.09.2025;C0251;Atyrau;Social Media;Coffee Mug;Home;4;11.сен;03.сен;10;апр.99;47.6;апр.76;47.83;32.23
O00540;19.09.2025;C0148;Atyrau;Organic;Laptop Stand;Office;2;34.9;14.0;5;фев.99;69.8;мар.49;69.3;41.3
O00025;21.09.2025;C0122;Shymkent;Email;Mechanical Keyboard;Electronics;4;79.9;38.0;15;0;319.6;47.94;271.66;119.66
O00111;21.09.2025;C0001;Atyrau;Referral;Desk Lamp;Home;1;29.сен;11.авг;0;июн.99;29.сен;0.0;36.89;25.сен
O00582;22.09.2025;C0129;Karaganda;Paid Search;Coffee Mug;Home;2;11.сен;03.сен;0;0;23.авг;0.0;23.авг;16.0
O00588;22.09.2025;C0208;Aktobe;Referral;Water Bottle;Sports;1;15.сен;04.авг;0;фев.99;15.сен;0.0;18.89;14.сен
O00757;22.09.2025;C0347;Astana;Paid Search;Notebook Set;Office;3;12.май;04.янв;0;0;37.5;0.0;37.5;25.фев
O00981;22.09.2025;C0161;Karaganda;Paid Search;Coffee Mug;Home;1;11.сен;03.сен;15;апр.99;11.сен;янв.78;15.ноя;ноя.21
O00380;23.09.2025;C0349;Karaganda;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;0;фев.99;24.сен;0.0;27.89;17.39
O00683;23.09.2025;C0070;Shymkent;Organic;Wireless Mouse;Electronics;2;24.сен;10.май;20;0;49.8;сен.96;39.84;18.84
O00898;23.09.2025;C0145;Shymkent;Email;Water Bottle;Sports;1;15.сен;04.авг;0;фев.99;15.сен;0.0;18.89;14.сен
O01188;23.09.2025;C0097;Karaganda;Paid Search;Coffee Mug;Home;2;11.сен;03.сен;20;0;23.авг;апр.76;19.апр;ноя.24
O00722;24.09.2025;C0056;Karaganda;Email;Water Bottle;Sports;2;15.сен;04.авг;5;0;31.авг;янв.59;30.21;20.61
O00759;24.09.2025;C0338;Atyrau;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;15;0;79.9;ноя.98;67.92;29.92
O00869;24.09.2025;C0331;Shymkent;Email;Wireless Mouse;Electronics;1;24.сен;10.май;0;фев.99;24.сен;0.0;27.89;17.39
O01037;24.09.2025;C0277;Shymkent;Paid Search;Mechanical Keyboard;Electronics;1;79.9;38.0;0;фев.99;79.9;0.0;82.89;44.89
O01170;24.09.2025;C0213;Atyrau;Social Media;USB-C Cable;Electronics;1;09.сен;03.фев;5;0;09.сен;0.49;сен.41;июн.21
O00098;25.09.2025;C0195;Karaganda;Email;Mechanical Keyboard;Electronics;2;79.9;38.0;0;фев.99;159.8;0.0;162.79;86.79
O00646;25.09.2025;C0070;Shymkent;Social Media;Coffee Mug;Home;1;11.сен;03.сен;0;0;11.сен;0.0;11.сен;8.0
O00671;25.09.2025;C0338;Almaty;Organic;Desk Lamp;Home;1;29.сен;11.авг;0;0;29.сен;0.0;29.сен;18.янв
O00944;25.09.2025;C0103;Shymkent;Email;Coffee Mug;Home;4;11.сен;03.сен;10;0;47.6;апр.76;42.84;27.24
O01084;25.09.2025;C0141;Astana;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;5;фев.99;09.сен;0.49;12.апр;09.фев
O00209;26.09.2025;C0185;Almaty;Referral;Desk Lamp;Home;1;29.сен;11.авг;0;0;29.сен;0.0;29.сен;18.янв
O00299;26.09.2025;C0164;Atyrau;Email;Yoga Mat;Sports;1;26.сен;09.июл;0;июн.99;26.сен;0.0;33.89;24.19
O00644;26.09.2025;C0328;Atyrau;Referral;USB-C Cable;Electronics;2;09.сен;03.фев;0;июн.99;19.авг;0.0;26.79;20.39
O00171;27.09.2025;C0342;Shymkent;Organic;Mechanical Keyboard;Electronics;1;79.9;38.0;0;июн.99;79.9;0.0;86.89;48.89
O00623;27.09.2025;C0217;Karaganda;Referral;Coffee Mug;Home;1;11.сен;03.сен;5;0;11.сен;0.59;11.мар;07.апр
O00673;27.09.2025;C0320;Atyrau;Referral;Water Bottle;Sports;2;15.сен;04.авг;0;июн.99;31.авг;0.0;38.79;29.19
O01143;27.09.2025;C0169;Aktobe;Email;Mechanical Keyboard;Electronics;3;79.9;38.0;5;фев.99;239.7;ноя.98;230.71;116.71
O00015;28.09.2025;C0129;Aktobe;Organic;Coffee Mug;Home;2;11.сен;03.сен;0;июн.99;23.авг;0.0;30.79;22.99
O00282;28.09.2025;C0186;Almaty;Referral;Water Bottle;Sports;3;15.сен;04.авг;0;июн.99;47.7;0.0;54.69;40.29
O00389;28.09.2025;C0007;Shymkent;Social Media;Yoga Mat;Sports;1;26.сен;09.июл;0;0;26.сен;0.0;26.сен;17.фев
O00706;29.09.2025;C0157;Shymkent;Email;Resistance Bands;Sports;4;18.сен;06.фев;0;фев.99;75.6;0.0;78.59;53.79
O00593;30.09.2025;C0258;Almaty;Organic;USB-C Cable;Electronics;2;09.сен;03.фев;0;0;19.авг;0.0;19.авг;13.апр
O00772;30.09.2025;C0237;Karaganda;Referral;Desk Lamp;Home;2;29.сен;11.авг;0;апр.99;59.8;0.0;64.79;41.19
O00558;01.10.2025;C0004;Atyrau;Referral;Coffee Mug;Home;1;11.сен;03.сен;0;0;11.сен;0.0;11.сен;8.0
O00140;02.10.2025;C0064;Karaganda;Social Media;Desk Lamp;Home;1;29.сен;11.авг;0;апр.99;29.сен;0.0;34.89;23.сен
O00394;02.10.2025;C0168;Karaganda;Referral;Resistance Bands;Sports;4;18.сен;06.фев;20;фев.99;75.6;15.дек;63.47;38.67
O00071;03.10.2025;C0280;Aktobe;Paid Search;Desk Lamp;Home;1;29.сен;11.авг;0;июн.99;29.сен;0.0;36.89;25.сен
O00144;03.10.2025;C0070;Karaganda;Email;Notebook Set;Office;5;12.май;04.янв;0;фев.99;62.5;0.0;65.49;44.99
O00281;03.10.2025;C0341;Astana;Paid Search;Desk Lamp;Home;1;29.сен;11.авг;5;июн.99;29.сен;01.май;35.39;23.59
O00290;03.10.2025;C0202;Aktobe;Paid Search;USB-C Cable;Electronics;2;09.сен;03.фев;0;фев.99;19.авг;0.0;22.79;16.39
O00563;03.10.2025;C0281;Almaty;Social Media;Mechanical Keyboard;Electronics;1;79.9;38.0;5;июн.99;79.9;4.0;82.89;44.89
O00613;03.10.2025;C0295;Shymkent;Email;Resistance Bands;Sports;1;18.сен;06.фев;20;апр.99;18.сен;мар.78;20.ноя;13.91
O00700;03.10.2025;C0109;Astana;Referral;Notebook Set;Office;1;12.май;04.янв;0;фев.99;12.май;0.0;15.49;ноя.39
O01077;03.10.2025;C0016;Atyrau;Email;Coffee Mug;Home;2;11.сен;03.сен;10;0;23.авг;фев.38;21.42;13.62
O00151;04.10.2025;C0129;Astana;Organic;Wireless Mouse;Electronics;1;24.сен;10.май;20;фев.99;24.сен;апр.98;22.91;дек.41
O00295;04.10.2025;C0112;Almaty;Paid Search;Laptop Stand;Office;2;34.9;14.0;0;фев.99;69.8;0.0;72.79;44.79
O00815;04.10.2025;C0221;Astana;Referral;Coffee Mug;Home;1;11.сен;03.сен;0;фев.99;11.сен;0.0;14.89;окт.99
O00819;04.10.2025;C0116;Almaty;Email;Yoga Mat;Sports;1;26.сен;09.июл;0;0;26.сен;0.0;26.сен;17.фев
O01055;04.10.2025;C0024;Atyrau;Email;Coffee Mug;Home;1;11.сен;03.сен;15;апр.99;11.сен;янв.78;15.ноя;ноя.21
O00287;05.10.2025;C0031;Almaty;Email;Water Bottle;Sports;1;15.сен;04.авг;0;0;15.сен;0.0;15.сен;11.янв
O00312;05.10.2025;C0329;Almaty;Referral;USB-C Cable;Electronics;1;09.сен;03.фев;5;фев.99;09.сен;0.49;12.апр;09.фев
O00364;05.10.2025;C0022;Atyrau;Email;Mechanical Keyboard;Electronics;1;79.9;38.0;5;апр.99;79.9;4.0;80.89;42.89
O00924;05.10.2025;C0176;Aktobe;Referral;Laptop Stand;Office;1;34.9;14.0;0;апр.99;34.9;0.0;39.89;25.89
O00343;06.10.2025;C0019;Shymkent;Referral;Yoga Mat;Sports;2;26.сен;09.июл;5;июн.99;53.8;фев.69;58.1;38.7
O00045;07.10.2025;C0019;Shymkent;Referral;Resistance Bands;Sports;1;18.сен;06.фев;0;фев.99;18.сен;0.0;21.89;15.69
O00261;07.10.2025;C0182;Atyrau;Social Media;Desk Lamp;Home;4;29.сен;11.авг;0;апр.99;119.6;0.0;124.59;77.39
O00407;07.10.2025;C0126;Astana;Organic;Water Bottle;Sports;5;15.сен;04.авг;20;фев.99;79.5;15.сен;66.59;42.59
O00561;07.10.2025;C0152;Atyrau;Paid Search;Yoga Mat;Sports;1;26.сен;09.июл;0;июн.99;26.сен;0.0;33.89;24.19
O00643;08.10.2025;C0228;Astana;Referral;Desk Lamp;Home;3;29.сен;11.авг;0;апр.99;89.7;0.0;94.69;59.29
O00693;08.10.2025;C0205;Shymkent;Organic;USB-C Cable;Electronics;1;09.сен;03.фев;0;0;09.сен;0.0;09.сен;06.июл
O00807;08.10.2025;C0006;Atyrau;Organic;Desk Lamp;Home;2;29.сен;11.авг;20;апр.99;59.8;ноя.96;52.83;29.23
O00110;09.10.2025;C0019;Karaganda;Organic;Coffee Mug;Home;2;11.сен;03.сен;0;июн.99;23.авг;0.0;30.79;22.99
O00310;09.10.2025;C0336;Atyrau;Social Media;Laptop Stand;Office;1;34.9;14.0;15;июн.99;34.9;май.24;36.66;22.66
O00363;09.10.2025;C0262;Almaty;Referral;Resistance Bands;Sports;1;18.сен;06.фев;10;июн.99;18.сен;янв.89;24.0;17.авг
O00603;09.10.2025;C0315;Atyrau;Organic;Mechanical Keyboard;Electronics;1;79.9;38.0;0;апр.99;79.9;0.0;84.89;46.89
O00114;10.10.2025;C0008;Aktobe;Email;Water Bottle;Sports;3;15.сен;04.авг;10;апр.99;47.7;апр.77;47.92;33.52
O00119;10.10.2025;C0279;Karaganda;Email;USB-C Cable;Electronics;1;09.сен;03.фев;0;апр.99;09.сен;0.0;14.89;ноя.69
O00541;10.10.2025;C0028;Almaty;Social Media;Coffee Mug;Home;1;11.сен;03.сен;20;апр.99;11.сен;фев.38;14.51;окт.61
O00670;10.10.2025;C0079;Aktobe;Social Media;Resistance Bands;Sports;3;18.сен;06.фев;0;июн.99;56.7;0.0;63.69;45.09
O00529;11.10.2025;C0222;Aktobe;Email;Resistance Bands;Sports;1;18.сен;06.фев;0;0;18.сен;0.0;18.сен;12.июл
O00359;12.10.2025;C0086;Karaganda;Social Media;Coffee Mug;Home;1;11.сен;03.сен;0;фев.99;11.сен;0.0;14.89;окт.99
O00982;12.10.2025;C0337;Atyrau;Email;Desk Lamp;Home;2;29.сен;11.авг;0;фев.99;59.8;0.0;62.79;39.19
O00251;13.10.2025;C0188;Astana;Paid Search;USB-C Cable;Electronics;5;09.сен;03.фев;0;апр.99;49.5;0.0;54.49;38.49
O00262;13.10.2025;C0153;Astana;Social Media;Water Bottle;Sports;2;15.сен;04.авг;20;апр.99;31.авг;июн.36;30.43;20.83
O00301;13.10.2025;C0272;Astana;Email;Yoga Mat;Sports;4;26.сен;09.июл;5;июн.99;107.6;май.38;109.21;70.41
O00675;13.10.2025;C0213;Shymkent;Organic;Mechanical Keyboard;Electronics;1;79.9;38.0;5;апр.99;79.9;4.0;80.89;42.89
O00926;13.10.2025;C0338;Shymkent;Paid Search;Coffee Mug;Home;1;11.сен;03.сен;0;фев.99;11.сен;0.0;14.89;окт.99
O00351;14.10.2025;C0219;Karaganda;Paid Search;Laptop Stand;Office;2;34.9;14.0;5;апр.99;69.8;мар.49;71.3;43.3
O00485;14.10.2025;C0094;Atyrau;Social Media;Notebook Set;Office;1;12.май;04.янв;0;апр.99;12.май;0.0;17.49;13.39
O00478;15.10.2025;C0332;Aktobe;Referral;Water Bottle;Sports;1;15.сен;04.авг;0;апр.99;15.сен;0.0;20.89;16.сен
O00862;15.10.2025;C0105;Astana;Social Media;Water Bottle;Sports;1;15.сен;04.авг;0;0;15.сен;0.0;15.сен;11.янв
O00928;15.10.2025;C0081;Aktobe;Organic;Resistance Bands;Sports;2;18.сен;06.фев;5;июн.99;37.8;янв.89;42.9;30.май
O01025;15.10.2025;C0022;Aktobe;Organic;Mechanical Keyboard;Electronics;5;79.9;38.0;10;0;399.5;39.95;359.55;169.55
O00097;16.10.2025;C0156;Almaty;Paid Search;Water Bottle;Sports;2;15.сен;04.авг;0;фев.99;31.авг;0.0;34.79;25.19
O00339;16.10.2025;C0103;Aktobe;Referral;Notebook Set;Office;3;12.май;04.янв;0;0;37.5;0.0;37.5;25.фев
O00795;16.10.2025;C0134;Almaty;Email;USB-C Cable;Electronics;1;09.сен;03.фев;15;апр.99;09.сен;янв.49;13.41;окт.21
O00986;16.10.2025;C0340;Aktobe;Paid Search;Notebook Set;Office;1;12.май;04.янв;0;апр.99;12.май;0.0;17.49;13.39
O00081;17.10.2025;C0022;Shymkent;Referral;Laptop Stand;Office;1;34.9;14.0;10;0;34.9;мар.49;31.41;17.41
O00320;17.10.2025;C0049;Aktobe;Organic;Mechanical Keyboard;Electronics;2;79.9;38.0;0;апр.99;159.8;0.0;164.79;88.79
O00569;17.10.2025;C0291;Shymkent;Social Media;Water Bottle;Sports;2;15.сен;04.авг;10;фев.99;31.авг;мар.18;31.61;22.янв
O00878;17.10.2025;C0227;Shymkent;Organic;Notebook Set;Office;1;12.май;04.янв;0;фев.99;12.май;0.0;15.49;ноя.39
O01052;17.10.2025;C0232;Shymkent;Email;Mechanical Keyboard;Electronics;3;79.9;38.0;0;апр.99;239.7;0.0;244.69;130.69
